18.999
19.005
16.771
21.755
17.027
87.073
22.178
10.42
0.016
9.927
8.745
8.796
9.725
9.457
9.855
9.722
8.563
9.825
9.983
9.873
9.885
9.954
9.956
9.989
9.971
12.998
12.328
11.577
